cohort,phs,bdchm_class,row_category,variable_file,pht,phv
ARIC,phs000280,Condition,Conditions,diabetes,pht004053,phv00203983
ARIC,phs000280,Condition,Conditions,diabetes,pht004054,phv00204313
ARIC,phs000280,Condition,Conditions,diabetes,pht004063,phv00204752
ARIC,phs000280,Condition,Conditions,diabetes,pht004063,phv00204753
ARIC,phs000280,Condition,Conditions,diabetes,pht004064,phv00204898
ARIC,phs000280,Condition,Conditions,diabetes,pht004064,phv00204899
ARIC,phs000280,Condition,Conditions,diabetes,pht004102,phv00206810
ARIC,phs000280,Condition,Conditions,diabetes,pht004103,phv00207067
ARIC,phs000280,Condition,Conditions,diabetes,pht004111,phv00207315
ARIC,phs000280,Condition,Conditions,diabetes,pht004145,phv00208974
ARIC,phs000280,Condition,Conditions,diabetes,pht004146,phv00209065
ARIC,phs000280,Condition,Conditions,diabetes,pht004149,phv00209125
ARIC,phs000280,Condition,Conditions,diabetes,pht004150,phv00209161
ARIC,phs000280,Condition,Conditions,diabetes,pht006477,phv00297898
ARIC,phs000280,Condition,Conditions,diabetes,pht009479,phv00419905
ARIC,phs000280,Condition,Conditions,diabetes,pht012502,phv00506870
ARIC,phs000280,Condition,Conditions,diabetes,pht012504,phv00507394
ARIC,phs000280,Condition,Conditions,diabetes,pht012504,phv00507395
ARIC,phs000280,Condition,Conditions,diabetes,pht012504,phv00507396
ARIC,phs000280,Condition,Conditions,diabetes,pht012504,phv00507398
ARIC,phs000280,Condition,Conditions,diabetes,pht012518,phv00507813
ARIC,phs000280,Condition,Conditions,diabetes,pht012811,phv00511685
ARIC,phs000280,Condition,Conditions,diabetes,pht012813,phv00511978
ARIC,phs000280,Condition,Conditions,diabetes,pht012813,phv00511979
ARIC,phs000280,Condition,Conditions,diabetes,pht012814,phv00512060
ARIC,phs000280,Condition,Conditions,diabetes,pht012814,phv00512061
ARIC,phs000280,Condition,Conditions,diabetes,pht012814,phv00512062
ARIC,phs000280,Condition,Conditions,diabetes,pht012814,phv00512095
ARIC,phs000280,Condition,Conditions,diabetes,pht012815,phv00512375
ARIC,phs000280,Condition,Conditions,diabetes,pht012815,phv00512376
ARIC,phs000280,Condition,Conditions,diabetes,pht012815,phv00512377
ARIC,phs000280,Condition,Conditions,diabetes,pht012815,phv00512379
ARIC,phs000280,Condition,Conditions,diabetes,pht012839,phv00516821
ARIC,phs000280,Condition,Conditions,diabetes,pht012840,phv00516890
ARIC,phs000280,SdohObservation,SdohObservations,edu_lvl,pht004063,phv00204745
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012505,phv00507454
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012815,phv00512303
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519853
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519849
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012814,phv00512179
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519848
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012504,phv00507312
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519854
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519847
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519850
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519852
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012504,phv00507389
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012814,phv00512177
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012504,phv00507388
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012502,phv00506868
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519851
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012815,phv00512298
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012814,phv00512178
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012815,phv00512302
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519855
ARIC,phs000280,MeasurementObservation,Continuous variables,egfr,pht012853,phv00519846
ARIC,phs000280,MeasurementObservation,Continuous variables,factor_7,pht004098,phv00206651
ARIC,phs000280,MeasurementObservation,Continuous variables,factor_7,pht004099,phv00206657
ARIC,phs000280,MeasurementObservation,Continuous variables,factor_8,pht004098,phv00206649
ARIC,phs000280,Observation,Continuous variables,fam_income,pht004111,phv00207402
ARIC,phs000280,Observation,Continuous variables,fam_income,pht004145,phv00209018
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004090,phv00206548
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004090,phv00206556
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004090,phv00206564
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004090,phv00206572
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004090,phv00206580
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004111,phv00207326
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004111,phv00207337
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004111,phv00207350
ARIC,phs000280,Condition,Conditions,fam_stroke,pht004111,phv00207361
ARIC,phs000280,MeasurementObservation,Continuous variables,fast_gluc_bld,pht004124,phv00207678
ARIC,phs000280,MeasurementObservation,Continuous variables,fast_gluc_bld,pht006444,phv00296695
ARIC,phs000280,MeasurementObservation,Continuous variables,fast_gluc_bld,pht012814,phv00512077
ARIC,phs000280,MeasurementObservation,Continuous variables,fast_gluc_bld,pht012813,phv00511990
ARIC,phs000280,MeasurementObservation,Continuous variables,fast_gluc_bld,pht012504,phv00507387
ARIC,phs000280,MeasurementObservation,Continuous variables,fast_gluc_bld,pht012815,phv00512301
ARIC,phs000280,MeasurementObservation,Continuous variables,fibrin,pht004099,phv00206658
ARIC,phs000280,MeasurementObservation,Continuous variables,fibrin,pht004098,phv00206650
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004068,phv00205071
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004070,phv00205289
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004069,phv00205193
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004068,phv00205068
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004070,phv00205291
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004069,phv00205191
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004069,phv00205192
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004070,phv00205290
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004068,phv00205070
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004068,phv00205072
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004068,phv00205073
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004070,phv00205292
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004069,phv00205190
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004068,phv00205069
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004070,phv00205293
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004070,phv00205288
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004069,phv00205194
ARIC,phs000280,MeasurementObservation,Continuous variables,fruit_serving,pht004069,phv00205189
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht004063,phv00204730
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht012853,phv00519794
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht012853,phv00519817
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht004123,phv00207663
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht012853,phv00519819
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht012503,phv00506985
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht004052,phv00203882
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht012853,phv00519818
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht012853,phv00519821
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht012853,phv00519820
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht004063,phv00204734
ARIC,phs000280,MeasurementObservation,Continuous variables,glucose_bld,pht012504,phv00507386
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012853,phv00519826
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012853,phv00519828
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012853,phv00519824
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012511,phv00507550
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht006444,phv00296693
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht004124,phv00207677
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht004122,phv00207651
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht004063,phv00204761
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012853,phv00519825
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht004123,phv00207662
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012853,phv00519827
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht004064,phv00204867
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012815,phv00512244
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht004063,phv00204765
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012814,phv00512074
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012813,phv00511987
ARIC,phs000280,MeasurementObservation,Continuous variables,hdl,pht012504,phv00507329
ARIC,phs000280,MeasurementObservation,Continuous variables,hemat,pht004107,phv00207255
ARIC,phs000280,MeasurementObservation,Continuous variables,hemat,pht004110,phv00207301
ARIC,phs000280,MeasurementObservation,Continuous variables,hemat,pht004108,phv00207270
ARIC,phs000280,MeasurementObservation,Continuous variables,hemat,pht004102,phv00206945
ARIC,phs000280,MeasurementObservation,Continuous variables,hemat,pht004109,phv00207289
ARIC,phs000280,MeasurementObservation,Continuous variables,hemat,pht006422,phv00294957
ARIC,phs000280,MeasurementObservation,Continuous variables,hemat,pht004102,phv00206944
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo,pht004109,phv00207288
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo,pht004102,phv00206942
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo,pht004102,phv00206943
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo,pht012503,phv00507167
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo,pht004108,phv00207271
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo,pht004110,phv00207300
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo,pht006422,phv00294956
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo,pht004107,phv00207256
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo_a1c,pht006427,phv00295245
ARIC,phs000280,MeasurementObservation,Continuous variables,hemo_a1c,pht012503,phv00506933
ARIC,phs000280,MeasurementObservation,Continuous variables,hip_circ,pht004033,phv00203172
ARIC,phs000280,MeasurementObservation,Continuous variables,hip_circ,pht004034,phv00203178
ARIC,phs000280,MeasurementObservation,Continuous variables,hip_circ,pht006419,phv00294846
ARIC,phs000280,MeasurementObservation,Continuous variables,hip_circ,pht004035,phv00203189
ARIC,phs000280,MeasurementObservation,Continuous variables,hip_circ,pht004032,phv00203160
ARIC,phs000280,Procedure,Procedures,hist_cor_angio,pht004047,phv00203793
ARIC,phs000280,Procedure,Procedures,hist_cor_angio,pht004053,phv00203945
ARIC,phs000280,Procedure,Procedures,hist_cor_angio,pht004053,phv00203981
ARIC,phs000280,Procedure,Procedures,hist_cor_angio,pht004104,phv00207175
ARIC,phs000280,Procedure,Procedures,hist_cor_angio,pht004106,phv00207215
ARIC,phs000280,Procedure,Procedures,hist_cor_angio,pht004143,phv00208853
ARIC,phs000280,Procedure,Procedures,hist_cor_angio,pht004143,phv00208854
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004047,phv00203792
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004053,phv00203951
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004053,phv00203980
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004102,phv00206900
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004102,phv00206912
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004104,phv00207168
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004106,phv00207208
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004143,phv00208846
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht004144,phv00208914
ARIC,phs000280,Procedure,Procedures,hist_cor_bypg,pht006416,phv00294685
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004053,phv00203904
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004063,phv00204706
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004064,phv00204833
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004064,phv00204834
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004064,phv00204911
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004145,phv00208973
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004146,phv00209064
ARIC,phs000280,Condition,Conditions,hist_cvd,pht006443,phv00506159
ARIC,phs000280,Condition,Conditions,hist_cvd,pht012504,phv00507337
ARIC,phs000280,Condition,Conditions,hist_cvd,pht012504,phv00507407
ARIC,phs000280,Condition,Conditions,hist_cvd,pht012504,phv00507408
ARIC,phs000280,Condition,Conditions,hist_cvd,pht012813,phv00511958
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004102,phv00206801
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004102,phv00206802
ARIC,phs000280,Condition,Conditions,hist_cvd,pht004102,phv00206807
ARIC,phs000280,Condition,Conditions,hist_cvd,pht012813,phv00512028
ARIC,phs000280,Condition,Conditions,hist_cvd,pht012814,phv00512123
ARIC,phs000280,Condition,Conditions,hist_cvd,pht012815,phv00512297
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004047,phv00203751
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004047,phv00203752
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004047,phv00203753
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004053,phv00203905
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004053,phv00203976
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004053,phv00203977
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004054,phv00204309
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004063,phv00204706
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004063,phv00204751
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004064,phv00204833
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004064,phv00204834
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004064,phv00204911
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004067,phv00205042
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004067,phv00205043
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004102,phv00206801
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004102,phv00206802
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004102,phv00206808
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004102,phv00206809
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht004102,phv00207024
ARIC,phs000280,Condition,Conditions,hist_hrtdis,pht006443,phv00506159
